time_ms,x1,y1,x2,y2,score,t1_cs,t1gk_cs,t2_cs,t2gk_cs,ref_cs
6540333,30.0,606.8,87.0,708.0,0.93886,4.026266,0.068396,1.634047,0.789229,0.593597
6540333,826.3,241.8,869.4,285.6,0.84392,3.725482,0.491220,0.419610,0.924893,1.529670
6540333,814.6,91.8,847.2,143.1,0.83934,0.232654,2.096947,1.914272,1.113729,0.395035
6540333,895.1,94.4,922.2,152.5,0.83152,0.192507,0.079305,1.474793,0.310461,0.299137
6540333,826.0,272.1,867.0,345.6,0.83091,3.861103,0.028730,0.069730,0.084692,0.128989
6540333,591.8,74.9,622.0,141.1,0.80801,0.550437,0.753282,0.730868,0.880660,0.516705
6540333,964.7,89.8,994.5,150.0,0.79128,0.046614,0.002948,0.911007,0.344296,0.113832
6540333,632.4,80.3,661.3,139.7,0.77018,0.004465,0.000000,1.864832,0.236163,0.008210
6540333,1153.2,149.3,1174.2,168.1,0.76356,0.033662,0.000000,1.089547,1.335694,0.322478
6540333,813.6,266.8,838.1,323.8,0.75005,0.454376,0.134146,4.202195,0.801338,0.478462
6540333,1205.6,150.7,1227.7,171.7,0.71818,0.038470,0.000000,0.737577,1.435119,0.245897
6540333,779.7,19.2,803.3,47.8,0.59867,0.009618,0.017687,1.626590,0.944840,0.305556
6540333,1113.2,149.8,1135.1,168.3,0.58841,0.009618,0.000000,0.575438,0.842110,0.204797
6540333,443.9,11.5,466.4,38.8,0.50178,0.014426,0.000000,0.121802,0.493452,0.226687
6540333,935.5,141.7,959.6,162.5,0.49757,0.193033,0.000000,0.005536,0.632528,0.428037
6540333,443.4,118.4,460.1,139.2,0.43531,0.000000,0.000000,0.637512,0.177944,0.000000
6540333,402.9,2.7,431.2,37.6,0.32403,0.018891,0.000000,0.000000,0.059023,0.093742
6540333,763.8,16.3,780.8,50.3,0.30523,0.004809,0.000000,1.272982,0.292566,0.037003
6540333,458.5,94.7,494.1,141.0,0.29403,0.019235,0.000000,1.653693,0.399765,0.288307
6540366,246.2,439.9,304.2,538.6,0.99731,0.150222,0.136257,4.956022,0.564211,0.398309
6540366,420.3,282.9,458.6,368.2,0.99595,0.625861,0.292559,4.748864,2.139227,1.388732
6540366,308.0,468.9,381.6,561.9,0.99551,4.646999,0.423515,0.469284,0.633546,0.995101
6540366,778.8,448.1,822.1,539.8,0.98526,0.303380,0.353881,5.105337,0.835163,0.524785
6540366,708.6,305.7,756.5,387.4,0.98465,0.724644,0.369798,5.113117,1.285412,1.362422
6540366,765.3,516.3,799.5,627.4,0.98365,1.141012,0.474923,1.033400,2.494684,3.453137
6540366,876.9,313.0,905.3,401.6,0.96166,4.499973,0.370789,0.444319,0.693090,1.149878
6540366,615.3,155.5,647.1,215.6,0.95358,0.338418,0.000000,0.645058,1.501774,1.337898
6540366,46.2,569.4,93.0,671.0,0.94197,0.286737,0.108806,3.694294,0.843549,0.400923
6540366,29.9,606.9,86.9,707.7,0.93890,4.012379,0.068445,1.603573,0.789502,0.589809
6540366,825.7,271.8,867.3,346.7,0.85354,3.827751,0.028595,0.069662,0.092123,0.142813
6540366,825.9,242.0,870.2,286.9,0.84687,4.110610,0.503406,0.410614,0.881623,1.481064
6540366,814.5,91.8,847.2,143.2,0.83484,0.232546,2.095564,1.916341,1.112970,0.394791
6540366,895.1,94.4,922.2,152.6,0.82818,0.192507,0.079305,1.474793,0.310461,0.299137
6540366,592.1,74.9,622.0,141.0,0.80980,0.508955,0.808115,0.786106,0.914714,0.535296
6540366,964.7,89.8,994.5,150.3,0.79095,0.047258,0.002948,0.829149,0.352334,0.105119
6540366,632.4,80.1,661.3,140.5,0.77708,0.004465,0.000000,1.849583,0.236172,0.008210
